RegionID,RegionName,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023
90092,73569,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22589.12,22677.68,22693.79,22751.27,22747.74,22703.25,22685.59,22692.45,22798.91,22868.59,22917.87,22957.02,22876.7,22796.58,22639.86,22682.91,22865.44,23115.0,23267.02,23290.34,23284.01,23201.14,23123.96,22974.6,22980.93,23009.97,23174.3,23290.73,23367.27,23316.06,23261.83,23207.21,23237.86,23222.26,23164.67,23056.66,23141.72,23370.88,23578.62,23520.62,23125.11,22718.91,22505.83,22417.24,22293.45,22152.05,22115.09,22148.39,22113.93,22181.98,22238.45,22201.23,22155.57,22170.06,22552.99,22991.51,23426.64,23735.84,24086.47,24411.96,24653.15,24762.59,24920.69,25110.95,25396.57,25700.43,26003.44,26110.17,26192.43,26301.99,26434.03,26435.59,26355.98,26358.47,26409.29,26412.24,26277.83,26228.0,26228.92,26310.7,26352.35,26315.82,26267.87,26373.07,26628.42,26941.41,27246.47,27619.65,28175.21,28497.35,28639.41,28590.68,28706.86,28874.64,28951.57,28766.32,28519.4,28237.68,27986.42,27667.47,27433.72,27294.02,27057.23,26592.72,26267.92,26120.43,26322.96,26659.98,26946.09,27281.32,27675.23,28183.98,28359.89,28633.03,28871.61,29212.79,29139.21,29032.7,29167.4,29233.69,29466.98,29832.91,30410.81,30866.26,31131.83,31190.54,31140.37,31048.41,31369.05,31978.63,32636.78,33327.79,33954.87,34588.96,35267.79,35872.37,36370.54,36689.28,37244.14,38279.21,39489.37,40373.28,40285.3,39759.5,39399.57,39425.77,39841.36,40441.67,41297.25,41285.55,40618.33,39618.56,39499.37,40180.61,41352.01,43026.97,44734.03,46370.16,47354.75,48166.98,48596.66,48943.55,49102.12,49220.29,49109.48,48701.83,48092.05,47078.59,46037.22,45191.99,44806.38,44472.82,44079.18,43758.9,43345.02,43257.16,42991.37,43358.27,43674.98
81617,54212,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203227.11,203486.5,203328.16,202833.32,201402.21,200250.88,199979.08,200836.18,201451.76,203467.47,205809.94,210985.24,215488.16,221288.51,226727.4,231670.64,234852.9,236142.56,237982.55,241737.74,245637.29,248899.35,250592.09,252287.24,253000.44,252939.79,251415.65,249803.87,248347.37,247456.01,246697.99,245801.37,245946.84,247521.07,250186.51,252798.53,254163.77,254945.53,255139.18,255066.39,254592.82,254476.27,254849.52,254812.17,254340.96,254345.88,255929.0,258648.85,261331.38,263145.65,264793.79,266432.13,267780.33,267710.39,267512.67,268245.96,270883.19,274509.32,278677.79,281756.6,283313.58,283097.45,282935.06,283366.82,284477.09,286193.55,288516.44,291073.09,292968.98,294570.02,296413.02,298292.24,299516.27,299746.82,299725.01,300549.99,302981.48,307095.72,311287.97,315505.96,318708.45,322344.13,326507.66,332701.51,341053.86,349235.14,356185.6,359432.65,362277.2,365008.34,369971.7,375816.51,382197.85,388540.01,394847.98,402476.43,411169.22,419443.94,425528.54,428831.71,431129.11,433711.72,435762.55,435482.57,433578.24,429063.99,426463.26,425980.92,429621.15,432888.06,434887.45,437469.06,442045.89,446018.05,448719.98,448897.4
84170,59746,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195315.25,195682.74,195121.52,195416.98,195756.04,197083.22,197419.13,198004.39,200115.91,203065.94,206459.59,207676.72,208293.41,207912.95,207676.4,206794.67,206051.23,205245.81,205405.37,205823.77,207532.86,209116.34,210361.23,210880.65,210524.54,210341.45,210037.21,211036.19,212304.33,214009.3,215338.5,216657.76,217766.37,218108.97,217866.01,217228.2,217338.97,217875.71,217822.3,217538.63,216697.22,216314.96,216151.7,216229.71,216790.87,216502.66,216284.11,215614.7,215774.9,216679.99,218129.37,220310.16,222381.9,224315.18,225962.17,227461.44,228864.53,229715.9,229996.86,230385.11,231077.55,231895.91,232738.19,233104.17,233232.06,233176.76,233766.15,235134.55,237290.37,239223.13,241258.93,242161.67,243057.71,242964.75,243941.09,245044.84,246669.79,248820.9,251567.31,254161.99,255344.43,255450.01,256060.36,256919.41,258255.48,259774.42,262413.84,265062.1,266821.87,266834.42,267155.91,268834.22,272565.35,276420.57,281140.86,286401.54,292154.66,298182.0,304368.4,311977.5,320520.75,329683.51,337312.35,343408.01,348307.08,353376.08,359184.46,365374.8,374390.94,384507.87,396373.42,408215.61,418091.74,424230.54,423034.04,416750.88,407801.96,401867.35,396966.58,390615.49,378813.03,366890.87,360959.6,364710.91,373565.2,381825.29,386521.39,388474.19,389965.23,390922.51,393055.92,395728.74
92177,77978,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87895.28,89150.73,90121.94,91413.3,91961.37,92453.2,92921.69,93257.04,92858.2,92506.8,92275.38,92096.63,92517.97,93184.32,94360.87,95465.93,96453.28,97429.0,97807.99,97715.35,97082.35,96401.29,96185.72,95712.49,94784.99,93078.67,91864.39,91063.6,90474.02,89970.29,90450.0,92126.51,94294.44,95911.08,97462.57,99178.21,101225.6,103071.15,104220.24,105548.94,107232.94,109239.12,110422.12,110415.43,110273.92,110550.26,111171.45,112379.31,114161.89,115804.84,116569.48,116578.71,116864.92,117857.92,117768.71,117107.03,115760.49,114917.58,113784.37,112023.14,110911.8,111043.16,112549.56,113998.56,115163.74,114975.34,113765.83,111279.21,108843.14,107041.13,105762.75
97157,93218,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107606.22,108076.29,108346.43,108938.32,109962.72,110885.86,111841.9,112164.5,112457.76,112641.73,112038.66,111614.23,112455.32,114597.67,117117.91,118707.03,120756.38,122973.66,125453.87,127326.53,128292.81,129385.19,130078.45,130944.26,131192.91,132054.08,133456.06,134821.52,135449.56,136228.8,137631.98,139039.4,139647.28,139636.34,139371.83,138636.2,137876.13,137352.99,138889.25,140072.69,141492.94,141399.0,142018.24,142675.86,143559.08,144274.91,145151.53,147523.63,150928.65,155628.75,159120.94,161889.83,163090.32,164705.08,166230.61,167641.78,168706.31,169955.19,171768.0,172927.95,172986.07,171814.72,169680.0,167871.37,166640.84,166749.65,167448.15,169130.78,171747.07,174999.81,178123.03,179962.87,180961.02,181678.34,183977.09,186751.87,189888.2,192019.09,194227.62,195936.26,197138.05,197595.8,198966.19,201178.18,204774.25,207996.89,211757.93,214973.5,218439.11,221048.99,223408.68,224933.68,226038.71,226724.28,227342.63,228006.61,228416.3,228382.44,228351.3,228192.32,228453.79,228957.25,229483.96,230676.33,231553.21,232190.98,232022.35,232148.16
67253,22432,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267243.55,266991.4,268189.87,269747.25,271565.27,271602.58,270824.49,269392.46,268306.65,267049.04,265785.36,266121.5,266367.42,266863.26,266560.26,266098.14,265987.98,265551.35,267289.77,269368.0,271452.55,272994.66,273512.52
90213,73947,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54087.34,54529.13,54886.48,55611.54,56328.73,56228.49,55399.51,54074.85,53627.64,54054.35,54403.03,55021.81,55223.23,55346.99,54864.26,54854.21,55370.88,55558.2,54855.75,53531.24,52186.47,51159.83,50556.36,51112.37,51457.38,51611.65,50836.03,50440.98,49977.66,49669.28,49241.23,49231.42,49241.67,49584.27,49855.37
99934,98639,WA,135110.53,135255.43,135457.77,136169.76,137373.2,139317.73,141474.73,143025.0,143517.39,142839.87,142434.83,142332.31,142953.59,143716.02,144122.28,144308.43,144015.9,143286.06,141519.46,139432.1,137973.02,137246.99,136975.89,136744.54,137061.17,137262.97,137834.9,138971.0,140736.71,142001.04,142904.44,143182.73,143563.32,143452.34,143236.95,143299.1,143260.65,143533.28,143922.51,145119.16,146508.23,146980.06,147206.62,147667.59,148756.59,149499.52,149814.09,150160.25,150624.44,151377.33,152463.85,153917.89,155808.56,157783.33,159948.4,161811.46,163423.95,164436.99,165087.79,165643.16,166931.15,169302.25,172693.72,176335.33,179431.15,181888.8,184161.12,186806.9,189143.9,191127.48,192700.02,194759.94,197118.62,199429.47,202244.7,205546.8,208924.04,211576.42,213530.14,215526.17,217408.11,219030.12,220402.93,221562.93,222870.69,223547.31,224783.11,226146.78,228058.57,229450.62,230455.18,231565.93,232523.02,233148.41,232962.47,232462.88,231846.39,231071.45,230412.81,229787.86,229127.09,228102.83,226638.23,225284.88,223859.08,222689.3,221253.97,219911.63,218189.54,216256.95,213995.95,211910.88,209776.86,207912.68,206137.87,204704.43,203090.56,201489.56,199827.83,198392.31,196949.64,195611.53,194395.06,193310.35,192166.6,191193.4,190195.52,189678.06,188981.63,188212.46,187260.68,,,174583.25,171593.44,169598.25,168023.59,167009.96,166427.72,165892.11,165219.97,164589.6,164295.79,164445.75,164722.28,164785.43,164475.62,164464.61,164594.4,165470.23,166467.96,168003.26,169603.02,171070.72,172328.54,173154.13,174438.76,175753.85,177302.68,178216.93,178870.57,179293.95,179710.6,180389.06,181406.75,182497.36,183357.25,184094.84,184582.09,184488.13,183921.85,183552.76,183862.58,184316.64,184953.3,185816.06,186936.34,187755.82,188222.8,188913.86,189871.93,191160.19,192416.44,193987.06,195915.75,197537.49,199191.34,201207.96,203953.95,206514.16,208048.41,208995.48,209884.89,211434.81,213301.61,215504.57,217734.52,219872.3,221461.87,223186.33,225037.96,227343.6,229856.26,232904.55,235822.73,238051.08,239415.15,241071.76,242697.55,245576.46,249044.83,253270.71,256703.79,259717.46,262170.55,264524.25,266470.6,268447.62,270971.27,273559.01,276360.41,278085.1,280142.44,280674.54,280358.87,279237.92,279027.25,280306.47,282043.41,283960.06,285953.29,287545.18,288663.73,288689.62,288409.79,288583.0,289869.91,292384.86,295337.94,297965.98,300198.25,302638.64,306916.8,311823.58,315393.29,317116.56,318193.85,320975.73,325494.54,331903.83,339776.4,348061.39,355138.8,361604.88,368188.29,375874.71,383448.44,389106.24,393165.14,395216.29,397110.24,398723.53,400946.14,403810.8,409607.64,419202.65,430331.46,439279.79,443882.06,445296.52,443445.07,439817.25,435443.8,433446.56,431671.17,429081.01,425052.21,422761.75,421724.47,421504.35,421426.0,422819.26,425606.53,429046.48,431607.75,433171.7,434151.87,435295.63
95619,88325,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194053.59,195517.98,196328.59,198472.88,199858.19,201308.0,201558.11,201787.06,202314.53,204258.07,207072.88,209350.46,210983.45,211553.21,212139.46,212686.79,213465.53,215013.25,216784.9,220331.95,223828.05,228026.8,231391.89,234431.44,237162.38,239719.8,242732.22,245985.53,248785.1,251498.95,254722.69,258581.17,262170.43,265659.44,269284.38,273704.48,278727.34,285109.44,291641.66,297944.75,302592.42,306160.16,308440.37,309186.59,309766.61,309198.9,309411.22,307897.59,306223.35,304774.68,306521.82,310233.56,315072.6,318160.79,319882.48,320496.03,322443.13,323839.57,324714.81
80425,50556,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86873.98,86777.65,87111.85,87504.56,88343.54,88857.64,88670.29,87435.24,86319.74,85478.89,84418.87,82611.13,81160.99,81182.29,82704.24,84949.82,86737.96,87737.45,88515.48,89400.8,90772.49,91806.31,92262.38
63806,14884,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97644.71,98433.2,98895.82,100029.5,101050.66,101906.66,102487.26,102887.11,103725.9,104384.71,105001.67,105123.12,105434.15,105748.8,106175.3,106519.75,106854.16,106941.9,107338.96,107657.72,108074.97,108070.08,107599.52,106842.3,106123.27,105948.23,106233.25,106324.8,106333.55,106363.71,106734.73,107473.96,107948.23,108160.38,107720.89,107091.84,106260.38,105188.05,104156.12,103163.0,102435.77,101680.82,101037.38,100508.59,100247.27,99980.48,99588.22,99073.5,98493.89,97958.62,97435.91,97022.15,96155.72,95162.82,94274.36,94084.87,94219.35,94232.24,94030.88,93799.47,93765.0,93939.35,94080.33,93952.74,93607.37,93005.94,92557.52,92036.35,91743.82,91419.62,91152.41,90978.25,90837.18,90727.07,90464.17,90277.69,90260.59,90258.83,90271.02,90118.84,90020.24,90081.14,90534.77,90609.11,90182.05,89496.54,89203.15,89278.95,89345.0,89361.39,88968.7,88466.85,88140.2,88262.11,88870.23,89430.06,89953.45,90402.21,90302.79,90103.01,89764.56,90376.05,90858.37,91022.75,90857.85,90899.01,91270.3,91153.82,90624.39,89594.43,88424.15,87424.87,86188.4,85039.92,83842.68,82978.66,82171.02,81112.99,80314.94,80365.28,81116.52,82045.08,82590.71,83245.63,84122.63,85333.6,86034.07,85821.3,85097.76,84313.06,83595.34,83381.64,83556.65,84187.3,84393.15,84579.76,84762.31,85279.71,86222.64,87307.97,88125.01,88609.36,88901.03,88809.51,88612.8,88111.45,88262.87,88432.54,88694.12,88716.68,88702.42,89309.75,90017.62,90822.72,91456.32,92263.94,92902.12,93489.9,94000.48,94811.17,95748.84,96253.6,96292.81,96151.23,96128.53,96447.9,96216.98,95998.53,95885.44,96425.63,97109.69,97272.79,97094.81,96853.09,97196.05,97325.92,97279.81,96912.86,96661.45,96876.49,96828.34,96631.55,95926.91,96070.2,97208.45,99294.79,101678.06,104123.33,106474.6,108891.1,111771.39,113847.83,116063.67,118035.28,120119.91,121138.3,121100.38,121127.6,121427.1,122329.23,124365.98,126673.63,128645.35,130202.14,131759.22,134256.36,135829.45,135819.14,133456.6,130737.27,128176.55,126047.08,124330.35,123539.03,123982.55,124252.42,124385.76,124182.53,123738.59,122640.8,121626.52,120737.01,121059.76,121354.89
87616,67485,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77426.31,77588.9,77438.85,77364.09,77604.01,77821.2,77501.45,76634.65,75786.72,75517.48,75494.95,75728.18,76279.58,76842.91,77514.74,77755.12,77577.15,77405.44,77167.22,77059.27,76807.73,76376.03,75811.08,75319.6,75191.69,75960.06,77314.08,78866.8,79879.06,80350.12,80693.66,81345.47,81834.72,82489.85,83204.36,83459.14,83670.29,84068.38,85190.38,86126.44,86774.29,87086.37,87490.82,87554.32,88098.2,88970.17,89964.62,91290.21,93667.78,97275.8,100668.63,102183.11,102897.61,103764.49,105258.15,105640.07,104425.34,102620.62,101466.89,100940.25,100708.11,100741.55,101360.21,102852.46,104612.61,105901.0,106081.98,105527.35,105940.23,107491.47,109846.21,112122.26,113925.71,115366.41,116360.77,117774.27,119320.64,120908.3,121581.62,122119.98,122870.59,123476.27,123473.52,121836.94,119411.73,117773.35,118214.01,120423.73,122284.28,123103.35,123234.17,123159.14,123513.15,124521.38,125937.23
64323,15821,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108918.84,107160.53,106688.64,105592.06,106168.36,106735.3,107783.26,107923.1,107867.43,106888.17,105507.17,104075.65,103004.2,102551.54,101941.72,102038.16,102689.83,103762.84,104151.17,104256.36,104419.57,105083.17,105360.04
63293,13786,NY,50626.77,50987.65,51078.55,51631.39,52246.46,53299.82,54458.54,55570.92,56482.54,57260.75,58007.34,58661.11,59399.83,59942.2,60320.32,60611.69,61124.29,61742.11,62194.54,62794.78,63565.7,64296.36,64780.19,64990.03,65538.58,66271.05,67224.92,68116.16,69062.4,70113.36,71178.18,72101.98,72909.58,73418.09,73786.93,74119.07,74759.3,75500.48,76413.39,77148.9,77910.23,78540.1,79226.37,80297.12,81506.14,83051.58,84333.85,85472.13,86355.43,87513.55,88767.5,89993.71,91282.54,92521.63,94126.02,95301.97,96766.94,97771.54,98909.31,99694.17,100783.3,101940.31,103262.51,104716.47,106169.02,107485.02,108694.83,109520.2,110317.06,110885.77,111776.61,112720.86,113398.21,113835.24,113949.22,113765.28,113359.73,113010.1,112909.0,112869.07,113144.13,113239.93,113021.26,112542.59,112223.11,112127.57,112043.98,111899.76,111545.66,111105.58,111088.43,111368.34,112892.82,114556.58,117155.91,118958.42,119910.1,119877.91,119506.75,119403.6,119437.87,119182.35,118842.27,118432.29,118378.93,118519.38,118590.99,118862.09,119762.85,120681.21,121132.06,120740.23,120285.56,119799.98,119504.3,118883.3,118300.45,117477.06,116829.73,116240.05,115780.34,115506.74,115259.96,115417.08,115642.65,115848.03,115713.28,115657.7,115624.28,115209.21,114629.07,114225.53,114042.49,113836.39,113573.08,113311.82,113246.87,113075.12,113275.85,113297.04,113217.72,112704.15,112686.04,112974.68,113764.4,114774.04,116039.57,117066.55,117677.77,118112.34,117722.84,116744.91,116831.29,118576.28,121635.72,123643.65,124741.73,125194.39,125704.12,126179.07,126146.56,126132.96,125578.73,125574.22,125021.78,125083.51,124903.9,124974.5,125456.7,125592.94,125934.02,125597.75,125588.93,125299.29,125246.98,125202.6,125020.04,124849.46,124595.22,124556.53,124637.2,125024.16,125751.49,126446.4,126662.59,126847.9,127234.6,128565.95,129727.95,130449.12,129839.47,128763.94,127624.84,127008.95,126484.8,126385.16,126403.01,126400.01,126182.52,125930.1,125787.67,125319.48,124864.75,124733.01,125085.15,125357.33,125146.07,125144.34,125317.75,125798.32,126388.79,126995.7,127708.83,128179.3,128352.5,128087.78,127762.89,127516.32,127845.73,127894.6,128003.52,128464.24,129411.01,130464.62,130884.23,130590.53,130259.65,129874.05,129877.34,129546.59,129231.54,128920.12,128859.04,129448.6,130501.32,131576.55,131789.28,131918.87,132261.04,133155.42,133401.43,133483.87,133830.31,134742.41,135659.42,136324.71,137217.55,139076.17,141921.29,145080.08,148501.41,152279.22,156414.14,160560.13,164481.11,167687.77,170959.47,173763.2,175512.1,175517.29,173908.63,172628.15,172242.75,172988.95,176460.76,181396.84,187061.15,191568.67,194394.48,197413.48,198789.3,199362.59,198258.75,197407.17,196892.97,196241.74,194853.55,193294.9,191782.64,190765.17,190292.33,190808.9,191834.47,192546.5,193101.89,193829.87,194459.91,193685.81
